campaign;balance;housing;loan;contact;age;duration;poutcome;job;_ID;day;previous;pdays;marital;education;month;default;y
3;169;yes;no;cellular;49;82;unknown;admin.;2877;15;0;-1;married;primary;may;no;no
1;12;yes;no;cellular;51;150;unknown;services;2878;17;0;-1;divorced;secondary;nov;no;no
1;848;no;no;cellular;61;605;other;housemaid;2879;27;1;187;married;primary;apr;no;no
1;481;yes;no;telephone;43;164;other;management;2880;18;2;110;married;secondary;nov;no;no
1;12223;yes;no;cellular;42;36;unknown;services;2881;19;0;-1;married;tertiary;nov;no;no
2;-254;yes;yes;unknown;24;290;unknown;blue-collar;2882;27;0;-1;married;secondary;may;no;no
2;1148;no;no;telephone;46;104;unknown;self-employed;2883;29;0;-1;married;tertiary;jul;no;no
1;5;no;no;unknown;23;413;unknown;admin.;2884;12;0;-1;single;secondary;may;no;no
1;50;yes;no;cellular;26;153;unknown;services;2885;12;0;-1;single;secondary;aug;no;no
2;92;yes;no;unknown;43;237;unknown;blue-collar;2886;15;0;-1;divorced;primary;may;no;no
4;0;no;no;cellular;38;82;unknown;technician;2888;28;0;-1;married;secondary;aug;no;no
4;109;no;no;cellular;56;924;unknown;unemployed;2889;15;0;-1;divorced;primary;jul;no;no
3;440;yes;no;unknown;31;117;unknown;services;2890;17;0;-1;married;secondary;jun;no;no
1;2685;no;yes;unknown;28;5;unknown;services;2892;24;0;-1;single;secondary;aug;no;no
5;-3;yes;no;unknown;26;181;unknown;admin.;2893;13;0;-1;divorced;secondary;may;yes;no
2;7007;no;no;cellular;49;325;unknown;management;2894;17;0;-1;married;tertiary;nov;no;no
1;220;yes;no;unknown;33;345;unknown;admin.;2895;27;0;-1;married;secondary;may;no;no
2;1548;no;no;cellular;80;331;unknown;retired;2896;6;0;-1;married;primary;aug;no;no
1;326;yes;yes;cellular;40;112;unknown;blue-collar;2897;7;0;-1;married;secondary;jul;no;no
6;0;yes;no;unknown;42;115;unknown;technician;2898;30;0;-1;divorced;secondary;may;no;no
3;123;no;no;cellular;46;381;unknown;blue-collar;2899;20;0;-1;married;secondary;aug;no;no
1;697;no;no;cellular;32;119;failure;management;2900;7;3;99;single;tertiary;aug;no;no
1;223;yes;no;unknown;37;25;unknown;services;2901;28;0;-1;single;tertiary;may;no;no
1;1694;yes;no;cellular;32;929;unknown;student;2902;28;0;-1;married;secondary;jan;no;no
1;4446;yes;no;unknown;53;429;unknown;management;2903;14;0;-1;married;tertiary;may;no;no
1;894;yes;no;cellular;39;491;other;management;2904;20;1;326;married;tertiary;apr;no;no
1;202;yes;no;cellular;31;146;unknown;technician;2905;18;0;-1;divorced;secondary;jul;no;no
2;0;no;no;cellular;34;191;unknown;management;2906;21;0;-1;single;tertiary;aug;no;no
3;1707;no;no;cellular;44;406;unknown;technician;2907;8;0;-1;married;tertiary;aug;no;no
2;13658;yes;no;telephone;35;220;unknown;technician;2908;9;0;-1;married;secondary;dec;no;no
5;406;no;no;cellular;39;253;unknown;admin.;2909;30;0;-1;married;secondary;jul;no;no
2;96;no;no;telephone;55;340;unknown;services;2910;30;0;-1;married;secondary;jul;no;no
4;-276;no;yes;cellular;39;121;unknown;technician;2912;11;0;-1;married;tertiary;aug;no;no
5;413;no;no;cellular;58;104;unknown;retired;2913;27;0;-1;married;secondary;aug;no;no
2;655;yes;no;cellular;37;127;failure;blue-collar;2914;5;4;258;married;primary;feb;no;no
2;10218;yes;no;cellular;32;149;unknown;admin.;2916;19;0;-1;single;secondary;nov;no;no
1;14;no;no;cellular;29;87;failure;admin.;2918;29;1;120;single;tertiary;sep;no;no
5;7635;no;no;cellular;44;719;unknown;management;2919;21;0;-1;married;tertiary;aug;no;no
7;9;yes;no;unknown;24;292;unknown;blue-collar;2920;27;0;-1;married;secondary;may;no;no
1;1029;yes;no;unknown;43;145;unknown;management;2921;2;0;-1;single;secondary;jun;no;no
3;2855;no;no;cellular;26;52;unknown;admin.;2922;30;0;-1;married;tertiary;mar;no;no
1;260;yes;no;cellular;39;146;failure;admin.;2923;17;1;281;married;secondary;apr;no;no
4;-97;yes;yes;unknown;52;167;unknown;blue-collar;2925;9;0;-1;divorced;primary;may;no;no
4;1465;no;no;cellular;33;98;unknown;blue-collar;2926;19;0;-1;married;tertiary;aug;no;no
2;125;yes;no;unknown;30;238;unknown;blue-collar;2927;29;0;-1;married;secondary;may;no;no
7;930;no;no;cellular;32;85;unknown;technician;2928;27;0;-1;single;tertiary;aug;no;no
4;0;yes;no;cellular;27;323;unknown;management;2929;30;0;-1;single;tertiary;jan;no;no
1;73;no;no;unknown;58;116;unknown;blue-collar;2930;17;0;-1;married;primary;jun;no;no
3;-35;yes;no;cellular;46;304;unknown;retired;2931;7;0;-1;married;primary;may;no;no
1;1351;no;no;cellular;28;267;unknown;management;2932;10;0;-1;single;tertiary;dec;no;no
2;1601;yes;no;unknown;39;201;unknown;services;2933;23;0;-1;married;primary;may;no;no
1;88;yes;no;cellular;41;105;failure;services;2934;11;2;336;married;unknown;may;no;no
2;435;yes;no;unknown;38;193;unknown;services;2935;23;0;-1;married;secondary;may;no;no
1;717;yes;no;cellular;50;113;unknown;unemployed;2936;30;0;-1;divorced;secondary;jan;no;no
2;705;yes;no;unknown;56;151;unknown;services;2937;29;0;-1;married;secondary;may;no;no
2;1553;no;no;cellular;34;200;unknown;technician;2938;20;0;-1;married;secondary;aug;no;no
1;-131;yes;no;unknown;33;145;unknown;blue-collar;2939;16;0;-1;divorced;secondary;may;no;no
6;47;no;yes;cellular;36;36;unknown;admin.;2941;9;0;-1;single;secondary;jul;no;no
2;544;yes;yes;cellular;34;58;unknown;technician;2942;18;0;-1;married;tertiary;nov;no;no
2;688;yes;no;unknown;36;174;unknown;blue-collar;2943;6;0;-1;married;secondary;may;no;no
1;118;no;no;cellular;27;112;unknown;student;2945;25;0;-1;single;tertiary;may;no;no
2;-388;yes;no;cellular;45;175;unknown;admin.;2946;14;0;-1;married;secondary;jul;no;no
1;1603;no;no;unknown;40;279;unknown;self-employed;2947;17;0;-1;married;tertiary;jun;no;no
2;147;yes;no;cellular;46;116;failure;blue-collar;2949;6;3;169;married;primary;may;no;no
2;836;yes;no;unknown;37;129;unknown;entrepreneur;2950;27;0;-1;married;tertiary;may;no;no
2;55;yes;no;cellular;36;38;failure;technician;2951;13;4;369;married;secondary;may;no;no
1;1123;no;yes;unknown;37;138;unknown;admin.;2952;28;0;-1;married;secondary;may;no;no
3;0;no;yes;unknown;51;565;unknown;services;2954;26;0;-1;married;secondary;jun;no;no
8;12531;no;no;cellular;49;77;unknown;technician;2955;13;0;-1;married;secondary;aug;no;no
2;552;yes;yes;cellular;35;314;failure;management;2956;19;1;124;married;tertiary;nov;no;no
2;0;no;no;unknown;50;179;unknown;housemaid;2957;20;0;-1;married;primary;jun;no;no
1;309;yes;yes;unknown;31;294;unknown;services;2958;7;0;-1;married;tertiary;may;no;no
1;33;yes;no;cellular;47;298;unknown;services;2959;5;0;-1;single;secondary;may;no;no
2;681;yes;no;telephone;59;427;unknown;blue-collar;2960;14;0;-1;married;secondary;apr;no;no
4;1787;yes;no;cellular;32;87;failure;blue-collar;2961;12;4;357;married;secondary;may;no;no
5;4;no;no;cellular;41;74;unknown;blue-collar;2964;23;0;-1;married;primary;jul;no;no
4;3587;yes;no;unknown;35;148;unknown;blue-collar;2965;30;0;-1;married;primary;may;no;no
3;254;no;no;unknown;36;161;unknown;management;2966;6;0;-1;married;tertiary;jun;no;no
1;1712;no;no;unknown;46;110;unknown;blue-collar;2967;19;0;-1;divorced;primary;jun;no;no
1;4855;yes;no;cellular;46;1529;failure;blue-collar;2968;10;1;397;married;secondary;aug;no;no
1;2408;no;no;cellular;47;236;success;technician;2969;12;1;104;married;tertiary;aug;no;no
2;252;yes;no;cellular;35;89;unknown;management;2970;8;0;-1;single;tertiary;aug;no;no
1;346;yes;no;cellular;37;390;failure;blue-collar;2971;17;1;316;married;secondary;apr;no;no
1;-710;yes;no;cellular;44;183;unknown;management;2974;10;0;-1;divorced;tertiary;jul;no;no
2;-551;yes;no;cellular;48;168;unknown;technician;2975;11;0;-1;single;tertiary;may;no;no
1;56;yes;no;unknown;28;66;unknown;blue-collar;2976;23;0;-1;single;secondary;may;no;no
3;1514;no;yes;cellular;38;160;failure;entrepreneur;2977;21;3;120;married;tertiary;nov;no;no
2;178;yes;no;cellular;34;14;unknown;management;2978;15;0;-1;single;tertiary;may;no;no
4;359;yes;no;unknown;56;220;unknown;technician;2979;6;0;-1;married;secondary;jun;no;no
13;221;no;no;cellular;44;149;unknown;blue-collar;2981;30;0;-1;divorced;secondary;jul;no;no
1;1161;yes;no;unknown;38;665;unknown;technician;2982;8;0;-1;married;tertiary;may;no;no
3;1278;yes;no;telephone;53;174;unknown;retired;2983;15;0;-1;married;secondary;jul;no;no
1;982;no;no;cellular;41;105;unknown;admin.;2984;23;0;-1;single;tertiary;jul;no;no
1;1;no;no;cellular;34;582;unknown;management;2986;19;0;-1;single;tertiary;nov;no;no
1;128;yes;no;cellular;35;136;unknown;services;2987;12;0;-1;married;secondary;may;no;no
2;42045;no;no;cellular;42;205;unknown;entrepreneur;2989;8;0;-1;married;tertiary;aug;no;no
1;828;yes;no;cellular;56;214;failure;blue-collar;2990;14;1;349;married;primary;may;no;no
6;0;yes;no;cellular;37;217;unknown;management;2991;11;0;-1;divorced;tertiary;may;no;no
2;3940;yes;no;cellular;47;171;success;housemaid;2992;9;5;96;married;secondary;nov;no;no
1;125;yes;no;unknown;29;50;unknown;blue-collar;2993;13;0;-1;married;secondary;may;no;no
3;140;yes;no;unknown;41;65;unknown;management;2994;5;0;-1;married;tertiary;jun;no;no
1;593;yes;no;unknown;43;55;unknown;technician;2995;5;0;-1;single;secondary;may;no;no
3;746;no;no;unknown;38;256;unknown;self-employed;2996;20;0;-1;married;secondary;jun;no;no
1;589;yes;yes;unknown;31;151;unknown;technician;2997;21;0;-1;married;secondary;may;no;no
1;2343;no;no;cellular;32;226;unknown;management;2998;18;0;-1;single;tertiary;jul;no;no
5;294;yes;no;cellular;40;97;unknown;management;2999;23;0;-1;married;tertiary;jul;no;no
1;644;no;yes;telephone;45;92;unknown;admin.;3000;22;0;-1;married;secondary;jul;no;no
1;-26;yes;no;unknown;43;343;unknown;management;3001;16;0;-1;married;secondary;may;no;no
5;3354;yes;no;cellular;27;493;unknown;services;3002;14;0;-1;single;secondary;may;no;no
3;23;no;no;cellular;33;216;unknown;management;3003;20;0;-1;single;tertiary;aug;no;no
7;7;yes;no;cellular;37;224;other;admin.;3004;27;1;105;married;secondary;may;no;no
1;508;yes;no;cellular;44;222;failure;blue-collar;3007;20;1;154;married;secondary;apr;no;no
1;0;yes;no;cellular;48;612;other;management;3008;8;1;344;married;unknown;may;no;no
1;93;yes;no;telephone;57;137;unknown;blue-collar;3009;17;0;-1;married;primary;apr;no;no
2;0;yes;no;unknown;29;104;unknown;technician;3010;7;0;-1;single;tertiary;may;no;no
4;26394;no;no;cellular;50;206;unknown;services;3011;25;0;-1;married;secondary;aug;no;no
28;-11;yes;no;cellular;36;172;unknown;services;3012;30;0;-1;married;secondary;jul;no;no
1;-74;yes;no;cellular;49;114;unknown;technician;3014;19;0;-1;married;secondary;nov;yes;no
1;0;no;no;cellular;35;89;unknown;management;3015;11;0;-1;married;tertiary;jul;no;no
1;122;yes;no;unknown;39;158;unknown;technician;3016;2;0;-1;single;secondary;jun;no;no
11;351;no;yes;cellular;34;326;unknown;blue-collar;3017;14;0;-1;married;primary;jul;no;no
3;35;no;yes;unknown;57;215;unknown;self-employed;3018;26;0;-1;married;secondary;jun;no;no
1;2610;yes;no;cellular;37;53;unknown;technician;3019;13;0;-1;divorced;secondary;may;no;no
11;64;no;no;cellular;25;71;unknown;services;3020;21;0;-1;single;secondary;jul;no;no
2;60;no;no;cellular;43;487;other;blue-collar;3021;8;2;367;married;primary;may;no;no
2;342;yes;no;cellular;37;340;failure;blue-collar;3022;12;1;175;married;secondary;may;no;no
1;1830;no;no;cellular;36;183;failure;blue-collar;3023;14;11;91;single;tertiary;oct;no;no
2;1904;no;yes;cellular;49;131;unknown;management;3024;17;0;-1;divorced;tertiary;nov;no;no
1;16957;yes;no;telephone;38;208;failure;management;3025;29;2;247;single;tertiary;jan;no;no
5;26;no;no;unknown;39;311;unknown;management;3026;18;0;-1;divorced;tertiary;jun;no;no
1;79;yes;no;unknown;34;83;unknown;admin.;3028;23;0;-1;married;secondary;may;no;no
18;65;no;no;cellular;53;25;unknown;blue-collar;3030;28;0;-1;married;secondary;aug;no;no
5;332;yes;no;cellular;44;497;unknown;management;3031;23;0;-1;married;tertiary;jul;no;no
1;-399;yes;no;unknown;32;180;unknown;technician;3032;2;0;-1;divorced;secondary;jun;no;no
1;-102;no;no;unknown;29;134;unknown;services;3034;4;0;-1;married;primary;jul;no;no
2;4809;yes;no;cellular;55;223;other;unemployed;3035;21;3;186;married;tertiary;nov;no;no
1;11;yes;no;unknown;52;420;unknown;technician;3037;13;0;-1;married;secondary;may;no;no
3;2201;yes;no;unknown;49;233;unknown;services;3038;15;0;-1;married;secondary;may;no;no
1;8044;no;no;cellular;63;702;unknown;retired;3039;12;0;-1;married;primary;nov;no;no
1;92;yes;no;cellular;32;110;failure;admin.;3041;18;2;315;single;secondary;may;no;no
6;443;no;no;cellular;49;27;unknown;housemaid;3042;8;0;-1;married;tertiary;aug;no;no
2;1397;yes;no;telephone;40;58;failure;blue-collar;3043;12;1;334;married;primary;may;no;no
1;7;no;no;cellular;53;68;unknown;entrepreneur;3044;20;0;-1;married;unknown;nov;no;no
2;3177;no;no;cellular;53;92;unknown;technician;3045;8;0;-1;married;tertiary;aug;no;no
1;232;no;yes;cellular;43;45;unknown;blue-collar;3046;15;0;-1;married;primary;may;no;no
1;81;yes;no;cellular;35;79;unknown;management;3047;29;0;-1;single;secondary;jan;no;no
5;414;yes;no;cellular;35;11;other;services;3048;20;2;319;single;secondary;apr;no;no
1;1433;yes;no;cellular;25;520;unknown;student;3049;15;0;-1;single;tertiary;may;no;no
1;187;no;no;cellular;31;86;unknown;technician;3050;17;0;-1;single;unknown;jul;no;no
16;0;no;no;cellular;48;16;unknown;management;3051;28;0;-1;married;tertiary;aug;no;no
2;4610;no;no;cellular;40;154;unknown;housemaid;3052;14;0;-1;married;secondary;aug;no;no
1;1429;yes;no;unknown;46;91;unknown;blue-collar;3053;14;0;-1;married;primary;may;no;no
2;334;no;no;cellular;30;389;unknown;services;3054;29;0;-1;single;secondary;jan;no;no
15;2;no;yes;cellular;47;71;unknown;services;3055;21;0;-1;married;secondary;jul;no;no
3;500;yes;no;unknown;23;111;unknown;services;3056;4;0;-1;single;secondary;jun;no;no
2;43;yes;no;unknown;29;68;unknown;technician;3057;20;0;-1;married;tertiary;may;no;no
2;4030;yes;no;cellular;38;75;failure;technician;3058;19;5;177;married;secondary;nov;no;no
1;306;no;yes;cellular;56;212;unknown;housemaid;3059;8;0;-1;married;primary;jul;no;no
2;0;no;no;cellular;52;91;failure;admin.;3060;22;1;275;married;secondary;apr;no;no
2;168;no;no;cellular;55;79;unknown;retired;3061;19;0;-1;married;secondary;aug;no;no
2;210;no;no;cellular;43;646;unknown;entrepreneur;3062;29;0;-1;married;tertiary;jul;no;no
1;518;yes;no;cellular;34;206;unknown;blue-collar;3063;11;0;-1;married;secondary;may;no;no
2;-31;no;yes;cellular;55;81;unknown;services;3065;13;0;-1;married;secondary;aug;no;no
1;856;yes;no;cellular;34;470;other;blue-collar;3066;20;5;150;married;secondary;apr;no;no
2;318;yes;no;unknown;34;133;unknown;management;3067;9;0;-1;single;tertiary;may;no;no
2;64;no;no;unknown;43;230;unknown;self-employed;3068;6;0;-1;married;tertiary;jun;no;no
6;800;yes;no;cellular;39;76;unknown;blue-collar;3069;19;0;-1;married;primary;nov;no;no
1;75;no;no;unknown;39;26;unknown;technician;3070;6;0;-1;single;unknown;jun;no;no
2;347;yes;no;cellular;34;154;failure;technician;3071;6;6;197;single;secondary;feb;no;no
4;2366;yes;yes;cellular;55;94;unknown;management;3072;30;0;-1;married;tertiary;jul;no;no
1;475;yes;yes;cellular;34;1156;unknown;entrepreneur;3074;9;0;-1;married;tertiary;jul;no;no
5;3285;no;no;cellular;47;248;unknown;blue-collar;3075;31;0;-1;married;secondary;jul;no;no
3;925;no;no;cellular;33;884;unknown;blue-collar;3076;20;0;-1;married;primary;nov;no;no
2;128;no;yes;cellular;45;275;unknown;entrepreneur;3077;18;0;-1;married;secondary;nov;no;no
2;1587;yes;no;cellular;36;200;unknown;blue-collar;3078;28;0;-1;married;secondary;jul;no;no
1;879;yes;no;unknown;59;228;unknown;technician;3079;26;0;-1;divorced;secondary;may;no;no
5;280;no;no;cellular;52;393;unknown;technician;3081;14;0;-1;divorced;secondary;jul;no;no
4;1868;no;no;cellular;53;156;unknown;blue-collar;3082;8;0;-1;married;primary;aug;no;no
3;819;no;no;cellular;41;244;unknown;unemployed;3083;9;0;-1;married;primary;feb;no;no
1;4646;yes;no;unknown;45;118;unknown;blue-collar;3084;13;0;-1;married;secondary;may;no;no
2;27;no;no;cellular;60;40;unknown;self-employed;3085;22;0;-1;single;secondary;aug;no;no
3;736;yes;no;unknown;32;700;unknown;blue-collar;3086;23;0;-1;married;secondary;may;no;no
3;224;yes;no;cellular;28;97;unknown;management;3087;2;0;-1;single;tertiary;feb;no;no
4;427;no;yes;cellular;53;360;unknown;blue-collar;3089;14;0;-1;married;secondary;aug;no;no
1;2764;no;no;cellular;58;235;unknown;management;3090;17;0;-1;married;tertiary;nov;no;no
1;376;yes;no;unknown;38;1521;unknown;blue-collar;3091;7;0;-1;married;secondary;may;no;no
4;523;yes;no;cellular;46;105;failure;management;3092;6;2;366;married;tertiary;may;no;no
1;71;no;yes;cellular;53;86;unknown;entrepreneur;3093;29;0;-1;married;tertiary;jan;no;no
1;3948;no;no;cellular;56;484;failure;retired;3094;3;3;135;married;secondary;apr;no;no
1;1810;no;no;telephone;52;117;unknown;services;3095;19;0;-1;single;secondary;nov;no;no
1;994;no;no;unknown;38;119;unknown;technician;3096;9;0;-1;married;secondary;jun;no;no
1;52;yes;no;unknown;37;359;unknown;services;3097;7;0;-1;married;primary;may;no;no
8;11;no;no;telephone;37;109;unknown;blue-collar;3098;30;0;-1;married;primary;jul;no;no
1;0;no;no;unknown;37;236;unknown;technician;3099;18;0;-1;married;secondary;jun;yes;no
3;747;no;no;telephone;66;203;failure;retired;3100;28;1;93;married;primary;jan;no;no
2;2657;yes;no;unknown;44;202;unknown;blue-collar;3101;20;0;-1;married;primary;jun;no;no
1;313;no;yes;unknown;61;42;unknown;retired;3102;3;0;-1;married;secondary;jul;no;no
1;61;no;yes;unknown;34;21;unknown;admin.;3103;5;0;-1;married;secondary;may;no;no
1;2557;yes;no;cellular;33;186;unknown;admin.;3104;18;0;-1;single;secondary;may;no;no
1;0;yes;no;cellular;30;172;unknown;services;3105;13;0;-1;divorced;secondary;may;no;no
1;10;yes;no;cellular;27;527;unknown;services;3106;22;0;-1;divorced;secondary;jul;no;no
1;658;yes;no;telephone;37;175;unknown;services;3107;23;0;-1;married;secondary;jul;no;no
18;1679;yes;no;unknown;38;21;unknown;blue-collar;3108;20;0;-1;married;primary;jun;no;no
4;0;no;yes;cellular;35;370;unknown;management;3109;14;0;-1;single;tertiary;aug;no;no
2;841;yes;no;unknown;50;54;unknown;technician;3110;29;0;-1;married;secondary;may;no;no
3;0;yes;no;cellular;39;63;unknown;management;3111;27;0;-1;married;secondary;aug;no;no
3;1160;yes;no;unknown;35;116;unknown;management;3112;27;0;-1;married;secondary;may;no;no
1;-37;yes;no;unknown;36;151;unknown;admin.;3113;27;0;-1;divorced;secondary;may;no;no
1;94;yes;no;cellular;28;300;unknown;services;3114;16;0;-1;single;secondary;apr;no;no
1;585;yes;no;cellular;39;48;failure;self-employed;3115;18;3;181;married;tertiary;nov;no;no
1;235;no;no;unknown;39;217;unknown;self-employed;3116;9;0;-1;married;secondary;jun;no;no
1;1464;yes;no;unknown;32;193;unknown;services;3118;3;0;-1;married;secondary;jun;no;no
1;232;yes;yes;cellular;28;72;failure;technician;3119;29;1;261;married;secondary;jan;no;no
1;187;yes;no;unknown;47;165;unknown;technician;3120;9;0;-1;married;primary;may;no;no
10;12;no;no;cellular;53;345;unknown;management;3121;27;0;-1;married;tertiary;aug;no;no
2;318;yes;no;unknown;57;206;unknown;blue-collar;3122;27;0;-1;married;primary;may;no;no
2;334;yes;no;unknown;56;127;unknown;management;3124;15;0;-1;married;tertiary;may;no;no
32;0;yes;no;unknown;38;29;unknown;admin.;3125;2;0;-1;married;primary;jun;no;no
3;2;no;no;unknown;52;70;unknown;blue-collar;3126;9;0;-1;married;primary;jun;no;no
2;966;yes;yes;cellular;46;40;unknown;technician;3127;19;0;-1;married;secondary;aug;no;no
